date,model,office,state,party,candidate,win_prob,est_diff,est_share,est_share_2p
2020-10-16,fivethirtyeight-polls-plus,P,NE,R,Trump,0.988825,0.1698303,,0.5864344798607848
2020-10-16,fivethirtyeight-polls-plus,P,NE-3,D,Biden,0.00025,-0.46245800000000004,,0.2634849086631488
2020-10-16,fivethirtyeight-polls-plus,P,NE-3,R,Trump,0.99975,0.46245800000000004,,0.7365150913368512
2020-10-16,fivethirtyeight-polls-plus,P,NE-2,D,Biden,0.7783,0.05025789,,0.5254760535873111
2020-10-16,fivethirtyeight-polls-plus,P,NE-2,R,Trump,0.2217,-0.05025789,,0.47452394641268897
2020-10-16,fivethirtyeight-polls-plus,P,NE-1,D,Biden,0.055425,-0.11738960000000001,,0.4402835713384583
2020-10-16,fivethirtyeight-polls-plus,P,NE-1,R,Trump,0.944575,0.11738960000000001,,0.5597164286615417
2020-10-16,fivethirtyeight-polls-plus,P,MT,D,Biden,0.106375,-0.10169610000000001,,0.4481014169840073
2020-10-16,fivethirtyeight-polls-plus,P,MT,R,Trump,0.893625,0.10169610000000001,,0.5518985830159927
2020-10-16,fivethirtyeight-polls-plus,P,MO,D,Biden,0.1001,-0.08644961999999999,,0.4561896661257032
2020-10-16,fivethirtyeight-polls-plus,P,MO,R,Trump,0.8999,0.08644961999999999,,0.5438103338742968
2020-10-16,fivethirtyeight-polls-plus,P,MS,D,Biden,0.117925,-0.1242624,,0.43738332035941063
2020-10-16,fivethirtyeight-polls-plus,P,MS,R,Trump,0.882075,0.1242624,,0.5626166796405894
2020-10-16,fivethirtyeight-polls-plus,P,MN,D,Biden,0.91535,0.08364139,,0.5424716080900351
2020-10-16,fivethirtyeight-polls-plus,P,MN,R,Trump,0.08465,-0.08364139,,0.4575283919099649
2020-10-16,fivethirtyeight-polls-plus,P,MI,D,Biden,0.9074,0.07692449000000001,,0.5388793358512111
2020-10-16,fivethirtyeight-polls-plus,P,MI,R,Trump,0.0926,-0.07692449000000001,,0.46112066414878894
2020-10-16,fivethirtyeight-polls-plus,P,MA,D,Biden,0.999375,0.35379059999999996,,0.6796279479347258
2020-10-16,fivethirtyeight-polls-plus,P,MA,R,Trump,0.000625,-0.35379059999999996,,0.32037205206527425
2020-10-16,fivethirtyeight-polls-plus,P,MD,D,Biden,0.99945,0.3171122,,0.6607763571821426
2020-10-16,fivethirtyeight-polls-plus,P,MD,R,Trump,0.00055,-0.3171122,,0.33922364281785744
2020-10-16,fivethirtyeight-polls-plus,P,ME,D,Biden,0.89725,0.1223163,,0.5620863915537282
2020-10-16,fivethirtyeight-polls-plus,P,ME,R,Trump,0.10275,-0.1223163,,0.43791360844627175
2020-10-16,fivethirtyeight-polls-plus,P,ME-2,D,Biden,0.513125,0.003907237,,0.5019855145299337
2020-10-16,fivethirtyeight-polls-plus,P,ME-2,R,Trump,0.486875,-0.003907237,,0.4980144854700663
2020-10-16,fivethirtyeight-polls-plus,P,ME-1,D,Biden,0.976825,0.22916999999999998,,0.6162071354030918
2020-10-16,fivethirtyeight-polls-plus,P,ME-1,R,Trump,0.023175,-0.22916999999999998,,0.38379286459690826
2020-10-16,fivethirtyeight-polls-plus,P,LA,D,Biden,0.065475,-0.1475371,,0.42560604231593735
2020-10-16,fivethirtyeight-polls-plus,P,LA,R,Trump,0.934525,0.1475371,,0.5743939576840627
2020-10-16,fivethirtyeight-polls-plus,P,KY,D,Biden,0.0145,-0.1946193,,0.4015412071200567
2020-10-16,fivethirtyeight-polls-plus,P,KY,R,Trump,0.9855,0.1946193,,0.5984587928799433
2020-10-16,fivethirtyeight-polls-plus,P,KS,D,Biden,0.072775,-0.0952267,,0.4515271833349944
2020-10-16,fivethirtyeight-polls-plus,P,KS,R,Trump,0.927225,0.0952267,,0.5484728166650056
2020-10-16,fivethirtyeight-polls-plus,P,IA,D,Biden,0.418375,-0.01355844,,0.4931354711607162
2020-10-16,fivethirtyeight-polls-plus,P,IA,R,Trump,0.581625,0.01355844,,0.5068645288392838
2020-10-16,fivethirtyeight-polls-plus,P,IN,D,Biden,0.059575,-0.1025036,,0.44804957062577544
2020-10-16,fivethirtyeight-polls-plus,P,IN,R,Trump,0.940425,0.1025036,,0.5519504293742246
2020-10-16,fivethirtyeight-polls-plus,P,IL,D,Biden,0.999475,0.1973788,,0.6001472840731668
2020-10-16,fivethirtyeight-polls-plus,P,IL,R,Trump,0.000525,-0.1973788,,0.3998527159268333
2020-10-16,fivethirtyeight-polls-plus,P,ID,D,Biden,0.0057,-0.2387211,,0.3772227936232265
2020-10-16,fivethirtyeight-polls-plus,P,ID,R,Trump,0.9943,0.2387211,,0.6227772063767735
2020-10-16,fivethirtyeight-polls-plus,P,HI,D,Biden,0.9923,0.3562243,,0.6809496026237832
2020-10-16,fivethirtyeight-polls-plus,P,HI,R,Trump,0.0077,-0.3562243,,0.31905039737621677
2020-10-16,fivethirtyeight-polls-plus,P,GA,D,Biden,0.50325,0.00038062100000000004,,0.5001918050172482
2020-10-16,fivethirtyeight-polls-plus,P,GA,R,Trump,0.49675,-0.00038062100000000004,,0.4998081949827517
2020-10-16,fivethirtyeight-polls-plus,P,FL,D,Biden,0.70665,0.03265218,,0.5164545441718051
2020-10-16,fivethirtyeight-polls-plus,P,FL,R,Trump,0.29335,-0.03265218,,0.4835454558281949
2020-10-16,fivethirtyeight-polls-plus,P,DC,D,Biden,1.0,0.832561,,0.9303827443580754
2020-10-16,fivethirtyeight-polls-plus,P,DC,R,Trump,0.0,-0.832561,,0.06961725564192459
2020-10-16,fivethirtyeight-polls-plus,P,DE,D,Biden,1.0,0.2652093,,0.634214023780555
2020-10-16,fivethirtyeight-polls-plus,P,DE,R,Trump,0.0,-0.2652093,,0.365785976219445
2020-10-16,fivethirtyeight-polls-plus,P,CT,D,Biden,0.998275,0.2302877,,0.6161242909386788
2020-10-16,fivethirtyeight-polls-plus,P,CT,R,Trump,0.001725,-0.2302877,,0.3838757090613211
2020-10-16,fivethirtyeight-polls-plus,P,CO,D,Biden,0.945075,0.1144718,,0.5583130562941143
2020-10-16,fivethirtyeight-polls-plus,P,CO,R,Trump,0.054925,-0.1144718,,0.44168694370588574
2020-10-16,fivethirtyeight-polls-plus,P,CA,D,Biden,0.99855,0.30683140000000003,,0.6563596074165167
2020-10-16,fivethirtyeight-polls-plus,P,CA,R,Trump,0.00145,-0.30683140000000003,,0.34364039258348333
2020-10-16,fivethirtyeight-polls-plus,P,AR,D,Biden,0.025625,-0.1835858,,0.4067739357137271
2020-10-16,fivethirtyeight-polls-plus,P,AR,R,Trump,0.974375,0.1835858,,0.5932260642862729
2020-10-16,fivethirtyeight-polls-plus,P,AZ,D,Biden,0.67355,0.02937376,,0.5148781165292573
2020-10-16,fivethirtyeight-polls-plus,P,AZ,R,Trump,0.32645,-0.02937376,,0.48512188347074275
2020-10-16,fivethirtyeight-polls-plus,P,AK,D,Biden,0.2216,-0.06894792,,0.46469300619609244
2020-10-16,fivethirtyeight-polls-plus,P,AK,R,Trump,0.7784,0.06894792,,0.5353069938039076
2020-10-16,fivethirtyeight-polls-plus,P,AL,D,Biden,0.0222,-0.191576,,0.4034465629726217
2020-10-16,fivethirtyeight-polls-plus,P,AL,R,Trump,0.9778,0.191576,,0.5965534370273783
2020-10-15,fivethirtyeight-polls-plus,P,WY,D,Biden,0.001575,-0.3771663,,0.30558788887829336
2020-10-15,fivethirtyeight-polls-plus,P,WY,R,Trump,0.998425,0.3771663,,0.6944121111217066
2020-10-15,fivethirtyeight-polls-plus,P,WI,D,Biden,0.876875,0.06894700999999999,,0.5348065640110214
2020-10-15,fivethirtyeight-polls-plus,P,WI,R,Trump,0.123125,-0.06894700999999999,,0.46519343598897855
2020-10-15,fivethirtyeight-polls-plus,P,WV,D,Biden,0.01285,-0.278385,,0.3581867052245733
2020-10-15,fivethirtyeight-polls-plus,P,WV,R,Trump,0.98715,0.278385,,0.6418132947754267
2020-10-15,fivethirtyeight-polls-plus,P,WA,D,Biden,0.9928,0.24721610000000002,,0.6263326929893164
2020-10-15,fivethirtyeight-polls-plus,P,WA,R,Trump,0.0072,-0.24721610000000002,,0.3736673070106836
2020-10-15,fivethirtyeight-polls-plus,P,VA,D,Biden,0.98935,0.13608779999999998,,0.5687119569712182
2020-10-15,fivethirtyeight-polls-plus,P,VA,R,Trump,0.01065,-0.13608779999999998,,0.4312880430287817
2020-10-15,fivethirtyeight-polls-plus,P,VT,D,Biden,0.9925,0.34307899999999997,,0.6760506933876422
2020-10-15,fivethirtyeight-polls-plus,P,VT,R,Trump,0.0075,-0.34307899999999997,,0.3239493066123577
2020-10-15,fivethirtyeight-polls-plus,P,UT,D,Biden,0.040999999999999995,-0.1536132,,0.4209091672034183
2020-10-15,fivethirtyeight-polls-plus,P,UT,R,Trump,0.9590000000000001,0.1536132,,0.5790908327965817
2020-10-15,fivethirtyeight-polls-plus,P,TX,D,Biden,0.30765,-0.0306466,,0.4845309506167106
2020-10-15,fivethirtyeight-polls-plus,P,TX,R,Trump,0.69235,0.0306466,,0.5154690493832894
2020-10-15,fivethirtyeight-polls-plus,P,TN,D,Biden,0.037425,-0.15773079999999998,,0.4203032674433552
2020-10-15,fivethirtyeight-polls-plus,P,TN,R,Trump,0.962575,0.15773079999999998,,0.5796967325566448
2020-10-15,fivethirtyeight-polls-plus,P,SD,D,Biden,0.03375,-0.17742249999999998,,0.4100399698413527
2020-10-15,fivethirtyeight-polls-plus,P,SD,R,Trump,0.96625,0.17742249999999998,,0.5899600301586473
2020-10-15,fivethirtyeight-polls-plus,P,SC,D,Biden,0.10800000000000001,-0.08110527000000001,,0.45909154553631126
2020-10-15,fivethirtyeight-polls-plus,P,SC,R,Trump,0.892,0.08110527000000001,,0.5409084544636887
2020-10-15,fivethirtyeight-polls-plus,P,RI,D,Biden,0.9986,0.2693795,,0.6364492770727812
2020-10-15,fivethirtyeight-polls-plus,P,RI,R,Trump,0.0014,-0.2693795,,0.36355072292721885
2020-10-15,fivethirtyeight-polls-plus,P,PA,D,Biden,0.869225,0.06286732,,0.5316584369119506
2020-10-15,fivethirtyeight-polls-plus,P,PA,R,Trump,0.130775,-0.06286732,,0.4683415630880495
2020-10-15,fivethirtyeight-polls-plus,P,OR,D,Biden,0.97215,0.17862289999999997,,0.5912562808525039
2020-10-15,fivethirtyeight-polls-plus,P,OR,R,Trump,0.02785,-0.17862289999999997,,0.4087437191474961
2020-10-15,fivethirtyeight-polls-plus,P,OK,D,Biden,0.00685,-0.24906670000000003,,0.37401562496048246
2020-10-15,fivethirtyeight-polls-plus,P,OK,R,Trump,0.99315,0.24906670000000003,,0.6259843750395175
2020-10-15,fivethirtyeight-polls-plus,P,OH,D,Biden,0.490725,-0.0014473510000000001,,0.49926895304762176
2020-10-15,fivethirtyeight-polls-plus,P,OH,R,Trump,0.509275,0.0014473510000000001,,0.5007310469523782
2020-10-15,fivethirtyeight-polls-plus,P,ND,D,Biden,0.0092,-0.238112,,0.3778233256001463
2020-10-15,fivethirtyeight-polls-plus,P,ND,R,Trump,0.9908,0.238112,,0.6221766743998537
2020-10-15,fivethirtyeight-polls-plus,P,NC,D,Biden,0.658425,0.02371837,,0.5119484332894926
2020-10-15,fivethirtyeight-polls-plus,P,NC,R,Trump,0.341575,-0.02371837,,0.4880515667105075
2020-10-15,fivethirtyeight-polls-plus,P,NY,D,Biden,0.9999,0.2952611,,0.6491678590384645
2020-10-15,fivethirtyeight-polls-plus,P,NY,R,Trump,0.0001,-0.2952611,,0.3508321409615355
2020-10-15,fivethirtyeight-polls-plus,P,NM,D,Biden,0.9705,0.13961120000000002,,0.5711436846496272
2020-10-15,fivethirtyeight-polls-plus,P,NM,R,Trump,0.0295,-0.13961120000000002,,0.42885631535037283
2020-10-15,fivethirtyeight-polls-plus,P,NJ,D,Biden,0.98585,0.19224220000000003,,0.5969038896203532
2020-10-15,fivethirtyeight-polls-plus,P,NJ,R,Trump,0.01415,-0.19224220000000003,,0.40309611037964677
2020-10-15,fivethirtyeight-polls-plus,P,NH,D,Biden,0.857775,0.09985435000000001,,0.550413417243951
2020-10-15,fivethirtyeight-polls-plus,P,NH,R,Trump,0.142225,-0.09985435000000001,,0.449586582756049
2020-10-15,fivethirtyeight-polls-plus,P,NV,D,Biden,0.864875,0.06957152999999999,,0.5353303927352894
2020-10-15,fivethirtyeight-polls-plus,P,NV,R,Trump,0.135125,-0.06957152999999999,,0.4646696072647106
2020-10-15,fivethirtyeight-polls-plus,P,NE,D,Biden,0.0109,-0.1700422,,0.41346364848497186
2020-10-15,fivethirtyeight-polls-plus,P,NE,R,Trump,0.9891,0.1700422,,0.5865363515150281
2020-10-15,fivethirtyeight-polls-plus,P,NE-3,D,Biden,0.0004,-0.4626667,,0.26340897971072363
2020-10-15,fivethirtyeight-polls-plus,P,NE-3,R,Trump,0.9996,0.4626667,,0.7365910202892764
2020-10-15,fivethirtyeight-polls-plus,P,NE-2,D,Biden,0.775075,0.04973091999999999,,0.525207682095976
2020-10-15,fivethirtyeight-polls-plus,P,NE-2,R,Trump,0.224925,-0.04973091999999999,,0.474792317904024
2020-10-15,fivethirtyeight-polls-plus,P,NE-1,D,Biden,0.055999999999999994,-0.1175093,,0.4402246196272164
2020-10-15,fivethirtyeight-polls-plus,P,NE-1,R,Trump,0.9440000000000001,0.1175093,,0.5597753803727836
2020-10-15,fivethirtyeight-polls-plus,P,MT,D,Biden,0.10925,-0.1021573,,0.4478665814628138
2020-10-15,fivethirtyeight-polls-plus,P,MT,R,Trump,0.89075,0.1021573,,0.5521334185371862
2020-10-15,fivethirtyeight-polls-plus,P,MO,D,Biden,0.101825,-0.08647824,,0.45617621884753556
2020-10-15,fivethirtyeight-polls-plus,P,MO,R,Trump,0.898175,0.08647824,,0.5438237811524644
2020-10-15,fivethirtyeight-polls-plus,P,MS,D,Biden,0.117475,-0.1250929,,0.4369679769327173
2020-10-15,fivethirtyeight-polls-plus,P,MS,R,Trump,0.882525,0.1250929,,0.5630320230672827
2020-10-15,fivethirtyeight-polls-plus,P,MN,D,Biden,0.91665,0.08493906,,0.5431317798532913
2020-10-15,fivethirtyeight-polls-plus,P,MN,R,Trump,0.08335,-0.08493906,,0.4568682201467087
2020-10-15,fivethirtyeight-polls-plus,P,MI,D,Biden,0.907075,0.07749723,,0.539171375735525
2020-10-15,fivethirtyeight-polls-plus,P,MI,R,Trump,0.092925,-0.07749723,,0.46082862426447496
2020-10-15,fivethirtyeight-polls-plus,P,MA,D,Biden,0.99945,0.35357320000000003,,0.6795069925710152
2020-10-15,fivethirtyeight-polls-plus,P,MA,R,Trump,0.00055,-0.35357320000000003,,0.3204930074289848
2020-10-15,fivethirtyeight-polls-plus,P,MD,D,Biden,0.99965,0.3161372,,0.6602808930544737
2020-10-15,fivethirtyeight-polls-plus,P,MD,R,Trump,0.00035,-0.3161372,,0.33971910694552626
2020-10-15,fivethirtyeight-polls-plus,P,ME,D,Biden,0.89665,0.1221693,,0.5620122981695481
2020-10-15,fivethirtyeight-polls-plus,P,ME,R,Trump,0.10335,-0.1221693,,0.43798770183045194
2020-10-15,fivethirtyeight-polls-plus,P,ME-2,D,Biden,0.514225,0.0036958829999999996,,0.5018781237483283
2020-10-15,fivethirtyeight-polls-plus,P,ME-2,R,Trump,0.485775,-0.0036958829999999996,,0.4981218762516717
2020-10-15,fivethirtyeight-polls-plus,P,ME-1,D,Biden,0.976775,0.22913320000000004,,0.6161885691881527
2020-10-15,fivethirtyeight-polls-plus,P,ME-1,R,Trump,0.023225,-0.22913320000000004,,0.3838114308118473
2020-10-15,fivethirtyeight-polls-plus,P,LA,D,Biden,0.0646,-0.14879699999999998,,0.42497426989114395
2020-10-15,fivethirtyeight-polls-plus,P,LA,R,Trump,0.9354,0.14879699999999998,,0.575025730108856
2020-10-15,fivethirtyeight-polls-plus,P,KY,D,Biden,0.015275,-0.1947553,,0.40147475678725253
2020-10-15,fivethirtyeight-polls-plus,P,KY,R,Trump,0.984725,0.1947553,,0.5985252432127475
2020-10-15,fivethirtyeight-polls-plus,P,KS,D,Biden,0.070075,-0.09683475,,0.4507103907912863
2020-10-15,fivethirtyeight-polls-plus,P,KS,R,Trump,0.929925,0.09683475,,0.5492896092087137
2020-10-15,fivethirtyeight-polls-plus,P,IA,D,Biden,0.417975,-0.01341892,,0.4932059580632496
2020-10-15,fivethirtyeight-polls-plus,P,IA,R,Trump,0.582025,0.01341892,,0.5067940419367504
2020-10-15,fivethirtyeight-polls-plus,P,IN,D,Biden,0.059375,-0.1028407,,0.4478800174137535
2020-10-15,fivethirtyeight-polls-plus,P,IN,R,Trump,0.940625,0.1028407,,0.5521199825862465
2020-10-15,fivethirtyeight-polls-plus,P,IL,D,Biden,0.99915,0.1952909,,0.5990764005454378
2020-10-15,fivethirtyeight-polls-plus,P,IL,R,Trump,0.00085,-0.1952909,,0.40092359945456224
2020-10-15,fivethirtyeight-polls-plus,P,ID,D,Biden,0.005525,-0.237158,,0.3780085715734822
2020-10-15,fivethirtyeight-polls-plus,P,ID,R,Trump,0.994475,0.237158,,0.6219914284265178
2020-10-15,fivethirtyeight-polls-plus,P,HI,D,Biden,0.992125,0.3488325,,0.6771665300627349
2020-10-15,fivethirtyeight-polls-plus,P,HI,R,Trump,0.007875,-0.3488325,,0.32283346993726514
2020-10-15,fivethirtyeight-polls-plus,P,GA,D,Biden,0.5014,0.000198755,,0.5001001362598991
2020-10-15,fivethirtyeight-polls-plus,P,GA,R,Trump,0.4986,-0.000198755,,0.4998998637401009
2020-10-15,fivethirtyeight-polls-plus,P,FL,D,Biden,0.720025,0.03491958999999999,,0.5175972024763761
2020-10-15,fivethirtyeight-polls-plus,P,FL,R,Trump,0.279975,-0.03491958999999999,,0.4824027975236239
2020-10-15,fivethirtyeight-polls-plus,P,DC,D,Biden,1.0,0.8327002,,0.9304267965633435
2020-10-15,fivethirtyeight-polls-plus,P,DC,R,Trump,0.0,-0.8327002,,0.06957320343665649
2020-10-15,fivethirtyeight-polls-plus,P,DE,D,Biden,0.999925,0.2649786,,0.6340902128238399
2020-10-15,fivethirtyeight-polls-plus,P,DE,R,Trump,7.5e-05,-0.2649786,,0.3659097871761601
2020-10-15,fivethirtyeight-polls-plus,P,CT,D,Biden,0.998,0.22818720000000003,,0.6150642978977763
2020-10-15,fivethirtyeight-polls-plus,P,CT,R,Trump,0.002,-0.22818720000000003,,0.3849357021022237
2020-10-15,fivethirtyeight-polls-plus,P,CO,D,Biden,0.945325,0.1142138,,0.5581785346111493
2020-10-15,fivethirtyeight-polls-plus,P,CO,R,Trump,0.054675,-0.1142138,,0.4418214653888507
2020-10-15,fivethirtyeight-polls-plus,P,CA,D,Biden,0.99845,0.3076498,,0.6567495008367112
2020-10-15,fivethirtyeight-polls-plus,P,CA,R,Trump,0.00155,-0.3076498,,0.3432504991632888
2020-10-15,fivethirtyeight-polls-plus,P,AR,D,Biden,0.024075,-0.1857412,,0.40569488720726454
2020-10-15,fivethirtyeight-polls-plus,P,AR,R,Trump,0.975925,0.1857412,,0.5943051127927355
2020-10-15,fivethirtyeight-polls-plus,P,AZ,D,Biden,0.66855,0.0288072,,0.5145907910952777
2020-10-15,fivethirtyeight-polls-plus,P,AZ,R,Trump,0.33145,-0.0288072,,0.4854092089047223
2020-10-15,fivethirtyeight-polls-plus,P,AK,D,Biden,0.226325,-0.0676191,,0.46543098604798117
2020-10-15,fivethirtyeight-polls-plus,P,AK,R,Trump,0.773675,0.0676191,,0.5345690139520188
2020-10-15,fivethirtyeight-polls-plus,P,AL,D,Biden,0.022125,-0.1915981,,0.4034367174949113
2020-10-15,fivethirtyeight-polls-plus,P,AL,R,Trump,0.977875,0.1915981,,0.5965632825050887
2020-10-14,fivethirtyeight-polls-plus,P,WY,D,Biden,0.00175,-0.379586,,0.30433626619826604
2020-10-14,fivethirtyeight-polls-plus,P,WY,R,Trump,0.99825,0.379586,,0.695663733801734
2020-10-14,fivethirtyeight-polls-plus,P,WI,D,Biden,0.87385,0.06949586,,0.5350846990772622
2020-10-14,fivethirtyeight-polls-plus,P,WI,R,Trump,0.12615,-0.06949586,,0.46491530092273786
2020-10-14,fivethirtyeight-polls-plus,P,WV,D,Biden,0.013125,-0.2789636,,0.35789288473109937
2020-10-14,fivethirtyeight-polls-plus,P,WV,R,Trump,0.986875,0.2789636,,0.6421071152689006
2020-10-14,fivethirtyeight-polls-plus,P,WA,D,Biden,0.99245,0.2463607,,0.625904700733532
2020-10-14,fivethirtyeight-polls-plus,P,WA,R,Trump,0.00755,-0.2463607,,0.374095299266468
2020-10-14,fivethirtyeight-polls-plus,P,VA,D,Biden,0.987975,0.1329922,,0.5671599115538604
2020-10-14,fivethirtyeight-polls-plus,P,VA,R,Trump,0.012025,-0.1329922,,0.4328400884461397
2020-10-14,fivethirtyeight-polls-plus,P,VT,D,Biden,0.992025,0.34078070000000005,,0.6749194878223375
2020-10-14,fivethirtyeight-polls-plus,P,VT,R,Trump,0.007975,-0.34078070000000005,,0.32508051217766254
2020-10-14,fivethirtyeight-polls-plus,P,UT,D,Biden,0.04005,-0.15584810000000002,,0.4197456609345952
2020-10-14,fivethirtyeight-polls-plus,P,UT,R,Trump,0.95995,0.15584810000000002,,0.5802543390654048
2020-10-14,fivethirtyeight-polls-plus,P,TX,D,Biden,0.308325,-0.03130303,,0.48419883771126604
2020-10-14,fivethirtyeight-polls-plus,P,TX,R,Trump,0.691675,0.03130303,,0.515801162288734
2020-10-14,fivethirtyeight-polls-plus,P,TN,D,Biden,0.035225,-0.1608004,,0.41874943155060873
2020-10-14,fivethirtyeight-polls-plus,P,TN,R,Trump,0.964775,0.1608004,,0.5812505684493913
2020-10-14,fivethirtyeight-polls-plus,P,SD,D,Biden,0.030025,-0.18428550000000002,,0.4065743760446572
2020-10-14,fivethirtyeight-polls-plus,P,SD,R,Trump,0.969975,0.18428550000000002,,0.5934256239553428
2020-10-14,fivethirtyeight-polls-plus,P,SC,D,Biden,0.10965,-0.08131957,,0.4589914055003427
2020-10-14,fivethirtyeight-polls-plus,P,SC,R,Trump,0.89035,0.08131957,,0.5410085944996573
2020-10-14,fivethirtyeight-polls-plus,P,RI,D,Biden,0.998075,0.26658240000000005,,0.6350391740770887
2020-10-14,fivethirtyeight-polls-plus,P,RI,R,Trump,0.001925,-0.26658240000000005,,0.3649608259229114
2020-10-14,fivethirtyeight-polls-plus,P,PA,D,Biden,0.874275,0.06458994000000001,,0.532524905547352
2020-10-14,fivethirtyeight-polls-plus,P,PA,R,Trump,0.125725,-0.06458994000000001,,0.46747509445264807
2020-10-14,fivethirtyeight-polls-plus,P,OR,D,Biden,0.971625,0.17825,,0.5910857995498084
2020-10-14,fivethirtyeight-polls-plus,P,OR,R,Trump,0.028375,-0.17825,,0.4089142004501915
2020-10-14,fivethirtyeight-polls-plus,P,OK,D,Biden,0.006625,-0.2520446,,0.37251031927276557
2020-10-14,fivethirtyeight-polls-plus,P,OK,R,Trump,0.993375,0.2520446,,0.6274896807272344
2020-10-14,fivethirtyeight-polls-plus,P,OH,D,Biden,0.50665,0.001208279,,0.5006103638087551
2020-10-14,fivethirtyeight-polls-plus,P,OH,R,Trump,0.49335,-0.001208279,,0.49938963619124493
2020-10-14,fivethirtyeight-polls-plus,P,ND,D,Biden,0.00905,-0.2375814,,0.3780866855106587
2020-10-14,fivethirtyeight-polls-plus,P,ND,R,Trump,0.99095,0.2375814,,0.6219133144893413
2020-10-14,fivethirtyeight-polls-plus,P,NC,D,Biden,0.656925,0.023854849999999997,,0.5120175394847475
2020-10-14,fivethirtyeight-polls-plus,P,NC,R,Trump,0.343075,-0.023854849999999997,,0.48798246051525257
2020-10-14,fivethirtyeight-polls-plus,P,NY,D,Biden,0.99985,0.2941964,,0.6486362883114469
2020-10-14,fivethirtyeight-polls-plus,P,NY,R,Trump,0.00015,-0.2941964,,0.3513637116885531
2020-10-14,fivethirtyeight-polls-plus,P,NM,D,Biden,0.96895,0.13935189999999997,,0.5710202276858194
2020-10-14,fivethirtyeight-polls-plus,P,NM,R,Trump,0.03105,-0.13935189999999997,,0.42897977231418066
2020-10-14,fivethirtyeight-polls-plus,P,NJ,D,Biden,0.98465,0.19079179999999998,,0.5961769142498574
2020-10-14,fivethirtyeight-polls-plus,P,NJ,R,Trump,0.01535,-0.19079179999999998,,0.40382308575014264
2020-10-14,fivethirtyeight-polls-plus,P,NH,D,Biden,0.852725,0.09913933,,0.5500516726332949
2020-10-14,fivethirtyeight-polls-plus,P,NH,R,Trump,0.147275,-0.09913933,,0.4499483273667051
2020-10-14,fivethirtyeight-polls-plus,P,NV,D,Biden,0.861525,0.06820958,,0.5346422095620639
2020-10-14,fivethirtyeight-polls-plus,P,NV,R,Trump,0.138475,-0.06820958,,0.4653577904379361
2020-10-14,fivethirtyeight-polls-plus,P,NE,D,Biden,0.011025,-0.1711417,,0.41289607741046286
2020-10-14,fivethirtyeight-polls-plus,P,NE,R,Trump,0.988975,0.1711417,,0.5871039225895371
2020-10-14,fivethirtyeight-polls-plus,P,NE-3,D,Biden,0.000325,-0.46307790000000004,,0.2631759180094413
2020-10-14,fivethirtyeight-polls-plus,P,NE-3,R,Trump,0.999675,0.46307790000000004,,0.7368240819905587
2020-10-14,fivethirtyeight-polls-plus,P,NE-2,D,Biden,0.763325,0.048210680000000006,,0.5244396328542167
2020-10-14,fivethirtyeight-polls-plus,P,NE-2,R,Trump,0.236675,-0.048210680000000006,,0.47556036714578326
2020-10-14,fivethirtyeight-polls-plus,P,NE-1,D,Biden,0.0558,-0.1186758,,0.4396268944334719
2020-10-14,fivethirtyeight-polls-plus,P,NE-1,R,Trump,0.9442,0.1186758,,0.5603731055665281
2020-10-14,fivethirtyeight-polls-plus,P,MT,D,Biden,0.1039,-0.10538680000000002,,0.4462148254998566
2020-10-14,fivethirtyeight-polls-plus,P,MT,R,Trump,0.8961,0.10538680000000002,,0.5537851745001434
2020-10-14,fivethirtyeight-polls-plus,P,MO,D,Biden,0.10025,-0.08772928,,0.45553899002713305
2020-10-14,fivethirtyeight-polls-plus,P,MO,R,Trump,0.89975,0.08772928,,0.544461009972867
2020-10-14,fivethirtyeight-polls-plus,P,MS,D,Biden,0.120625,-0.122751,,0.43814629664865
2020-10-14,fivethirtyeight-polls-plus,P,MS,R,Trump,0.879375,0.122751,,0.56185370335135
2020-10-14,fivethirtyeight-polls-plus,P,MN,D,Biden,0.91315,0.08387343,,0.5425948587189822
2020-10-14,fivethirtyeight-polls-plus,P,MN,R,Trump,0.08685,-0.08387343,,0.4574051412810178
2020-10-14,fivethirtyeight-polls-plus,P,MI,D,Biden,0.907375,0.07838727000000001,,0.5396199022239492
2020-10-14,fivethirtyeight-polls-plus,P,MI,R,Trump,0.092625,-0.07838727000000001,,0.46038009777605077
2020-10-14,fivethirtyeight-polls-plus,P,MA,D,Biden,0.99945,0.35140459999999996,,0.6784215877343416
2020-10-14,fivethirtyeight-polls-plus,P,MA,R,Trump,0.00055,-0.35140459999999996,,0.3215784122656584
2020-10-14,fivethirtyeight-polls-plus,P,MD,D,Biden,0.999575,0.313852,,0.6591225596377515
2020-10-14,fivethirtyeight-polls-plus,P,MD,R,Trump,0.000425,-0.313852,,0.34087744036224854
2020-10-14,fivethirtyeight-polls-plus,P,ME,D,Biden,0.898925,0.1242393,,0.5630709880115616
2020-10-14,fivethirtyeight-polls-plus,P,ME,R,Trump,0.101075,-0.1242393,,0.4369290119884384
2020-10-14,fivethirtyeight-polls-plus,P,ME-2,D,Biden,0.4766,-0.005211365999999999,,0.49735156856277873
2020-10-14,fivethirtyeight-polls-plus,P,ME-2,R,Trump,0.5234,0.005211365999999999,,0.5026484314372213
2020-10-14,fivethirtyeight-polls-plus,P,ME-1,D,Biden,0.981425,0.2410331,,0.6222426529321985
